Packet ID,Source Address,Hop Count,New Addresses Seen,Port,Protocol,flow_window_packet_count,prefix_window_packet_count,flow_window_start_time 1,flow_window_start_time 2,flow_window_start_time 3,prefix_window_start_time 1,prefix_window_start_time 2,prefix_window_start_time 3
772,84000000,6000000,3000000,0,1000000,5000000,19000000,453918077,453918077,455088936,453918077,453918077,453918077
772,42000000,4000000,3000000,0,1000000,5000000,43000000,454380951,454380951,454864745,452091386,452091386,452091386
771,64000000,5000000,3000000,0,1000000,2000000,22000000,455088936,455088936,455088936,453704483,453704483,453704483
772,62000000,5000000,3000000,0,1000000,4000000,23000000,454864745,455088936,454864745,453704483,453704483,453704483
773,43000000,4000000,3000000,0,1000000,14000000,44000000,451675279,454380951,454007984,452091386,452091386,452091386
772,63000000,5000000,3000000,0,1000000,5000000,24000000,453746753,455088936,454007984,453704483,453704483,453704483
772,44000000,4000000,3000000,0,1000000,7000000,45000000,451721659,454380951,455088936,452091386,452091386,452091386
772,23000000,3000000,3000000,0,1000000,7000000,48000000,454007984,454007984,454007984,451771408,451771408,451771408
771,82000000,6000000,3000000,0,1000000,12000000,20000000,453746753,453918077,454864745,453918077,453918077,453918077
772,83000000,6000000,3000000,0,1000000,6000000,21000000,454864745,453918077,454007984,453918077,453918077,453918077
773,22000000,3000000,4000000,0,1000000,1000000,49000000,450371083,454007984,454864745,451771408,451771408,451771408
772,103000000,7000000,3000000,0,1000000,8000000,28000000,452032767,454810177,454007984,453388752,453388752,453388752
773,24000000,3000000,2000000,0,1000000,2000000,50000000,451350886,455419969,455088936,451771408,451771408,451771408
772,104000000,7000000,3000000,0,1000000,9000000,29000000,451803130,454810177,455088936,453388752,453388752,453388752
772,102000000,7000000,3000000,0,1000000,2000000,30000000,454810177,454810177,455419969,453388752,453388752,453388752
773,84000000,6000000,3000000,0,1000000,8000000,22000000,453918077,453918077,455088936,453918077,453918077,453918077
773,42000000,4000000,3000000,0,1000000,3000000,46000000,454380951,454380951,455419969,452091386,452091386,452091386
772,64000000,5000000,3000000,0,1000000,3000000,25000000,455088936,455088936,455088936,453704483,453704483,453704483
773,62000000,5000000,3000000,0,1000000,4000000,26000000,454864745,455088936,455419969,453704483,453704483,453704483
774,43000000,4000000,3000000,0,1000000,17000000,47000000,451675279,454380951,454007984,452091386,452091386,452091386
773,63000000,5000000,3000000,0,1000000,8000000,27000000,453746753,455088936,454007984,453704483,453704483,453704483
773,23000000,3000000,3000000,0,1000000,3000000,51000000,454007984,455419969,454007984,451771408,451771408,451771408
773,44000000,4000000,3000000,0,1000000,12000000,48000000,451721659,454380951,455088936,452091386,452091386,452091386
772,82000000,6000000,3000000,0,1000000,5000000,23000000,453746753,453918077,455419969,453918077,453918077,453918077
773,83000000,6000000,3000000,0,1000000,8000000,24000000,454864745,453918077,454007984,453918077,453918077,453918077
774,22000000,3000000,3000000,0,1000000,2000000,52000000,455419969,455419969,455419969,451771408,451771408,451771408
773,103000000,7000000,3000000,0,1000000,11000000,31000000,452032767,454810177,454007984,453388752,453388752,453388752
774,24000000,3000000,3000000,0,1000000,5000000,53000000,451350886,455419969,455088936,451771408,451771408,451771408
773,104000000,7000000,3000000,0,1000000,12000000,32000000,451803130,454810177,455088936,453388752,453388752,453388752
773,102000000,7000000,3000000,0,1000000,5000000,33000000,454810177,454810177,455419969,453388752,453388752,453388752
774,84000000,6000000,3000000,0,1000000,9000000,25000000,453918077,453918077,455088936,453918077,453918077,453918077
774,42000000,4000000,3000000,0,1000000,7000000,49000000,454380951,454380951,455419969,452091386,452091386,452091386
773,64000000,5000000,3000000,0,1000000,4000000,28000000,455088936,455088936,455088936,453704483,453704483,453704483
774,62000000,5000000,3000000,0,1000000,9000000,29000000,454864745,455088936,455419969,453704483,453704483,453704483
775,43000000,4000000,3000000,0,1000000,19000000,50000000,451675279,454380951,454007984,452091386,452091386,452091386
774,63000000,5000000,4000000,0,1000000,11000000,30000000,453746753,455088936,454007984,453704483,453704483,453704483
774,23000000,3000000,3000000,0,1000000,6000000,54000000,454007984,455419969,454007984,451771408,451771408,451771408
774,44000000,4000000,3000000,0,1000000,17000000,51000000,451721659,454380951,455088936,452091386,452091386,452091386
773,82000000,6000000,3000000,0,1000000,10000000,26000000,453746753,453918077,455419969,453918077,453918077,453918077
774,83000000,6000000,3000000,0,1000000,10000000,27000000,454864745,453918077,454007984,453918077,453918077,453918077
775,22000000,3000000,3000000,0,1000000,3000000,55000000,455419969,455419969,455419969,451771408,451771408,451771408
774,103000000,7000000,3000000,0,1000000,14000000,34000000,452032767,454810177,454007984,453388752,453388752,453388752
775,24000000,3000000,3000000,0,1000000,8000000,56000000,451350886,455419969,455088936,451771408,451771408,451771408
774,104000000,7000000,3000000,0,1000000,15000000,35000000,451803130,454810177,455088936,453388752,453388752,453388752
774,102000000,7000000,3000000,0,1000000,6000000,36000000,454810177,454810177,455419969,453388752,453388752,453388752
775,84000000,6000000,3000000,0,1000000,10000000,28000000,453918077,453918077,455088936,453918077,453918077,453918077
775,42000000,4000000,3000000,0,1000000,8000000,52000000,454380951,454380951,455419969,452091386,452091386,452091386
774,64000000,5000000,2000000,0,1000000,5000000,31000000,455088936,455088936,455088936,453704483,453704483,453704483
775,62000000,5000000,3000000,0,1000000,11000000,32000000,454864745,455088936,455419969,453704483,453704483,453704483
776,43000000,4000000,3000000,0,1000000,20000000,53000000,451675279,454380951,454007984,452091386,452091386,452091386
775,63000000,5000000,3000000,0,1000000,14000000,33000000,453746753,455088936,454007984,453704483,453704483,453704483
775,23000000,3000000,3000000,0,1000000,9000000,57000000,454007984,455419969,454007984,451771408,451771408,451771408
775,44000000,4000000,3000000,0,1000000,20000000,54000000,451721659,454380951,455088936,452091386,452091386,452091386
774,82000000,6000000,3000000,0,1000000,15000000,29000000,453746753,453918077,455419969,453918077,453918077,453918077
775,83000000,6000000,3000000,0,1000000,12000000,30000000,454864745,453918077,454007984,453918077,453918077,453918077
776,22000000,3000000,3000000,0,1000000,4000000,58000000,455419969,455419969,455419969,451771408,451771408,451771408
775,103000000,7000000,3000000,0,1000000,17000000,37000000,452032767,454810177,454007984,453388752,453388752,453388752
776,24000000,3000000,3000000,0,1000000,11000000,59000000,451350886,455419969,455088936,451771408,451771408,451771408
775,104000000,7000000,3000000,0,1000000,18000000,38000000,451803130,454810177,455088936,453388752,453388752,453388752
775,102000000,7000000,3000000,0,1000000,7000000,39000000,454810177,454810177,455419969,453388752,453388752,453388752
776,84000000,6000000,3000000,0,1000000,11000000,31000000,453918077,453918077,455088936,453918077,453918077,453918077
776,42000000,4000000,3000000,0,1000000,9000000,55000000,454380951,454380951,455419969,452091386,452091386,452091386
775,64000000,5000000,3000000,0,1000000,6000000,34000000,455088936,455088936,455088936,453704483,453704483,453704483
776,62000000,5000000,3000000,0,1000000,13000000,35000000,454864745,455088936,455419969,453704483,453704483,453704483
777,43000000,4000000,3000000,0,1000000,21000000,56000000,451675279,454380951,454007984,452091386,452091386,452091386
776,63000000,5000000,3000000,0,1000000,17000000,36000000,453746753,455088936,454007984,453704483,453704483,453704483
776,23000000,3000000,3000000,0,1000000,11000000,60000000,454007984,455419969,454007984,451771408,451771408,451771408
776,44000000,4000000,3000000,0,1000000,21000000,57000000,451721659,454380951,455088936,452091386,452091386,452091386
775,82000000,6000000,3000000,0,1000000,20000000,32000000,453746753,453918077,455419969,453918077,453918077,453918077
776,83000000,6000000,3000000,0,1000000,14000000,33000000,454864745,453918077,454007984,453918077,453918077,453918077
777,22000000,3000000,3000000,0,1000000,5000000,61000000,455419969,455419969,455419969,451771408,451771408,451771408
776,103000000,7000000,3000000,0,1000000,20000000,40000000,452032767,454810177,454007984,453388752,453388752,453388752
777,24000000,3000000,3000000,0,1000000,1000000,62000000,451350886,455419969,455088936,451771408,451771408,451771408
776,104000000,7000000,3000000,0,1000000,2000000,41000000,451803130,454810177,456369133,453388752,453388752,453388752
776,102000000,7000000,3000000,0,1000000,8000000,42000000,454810177,454810177,455419969,453388752,453388752,453388752
777,84000000,6000000,3000000,0,1000000,3000000,34000000,453918077,453918077,456369133,453918077,453918077,453918077
777,42000000,4000000,3000000,0,1000000,10000000,58000000,454380951,454380951,455419969,452091386,452091386,452091386
776,64000000,5000000,3000000,0,1000000,4000000,37000000,455088936,455088936,456369133,453704483,453704483,453704483
777,62000000,5000000,3000000,0,1000000,15000000,38000000,454864745,455088936,455419969,453704483,453704483,453704483
778,43000000,4000000,3000000,0,1000000,22000000,59000000,451675279,454380951,454007984,452091386,452091386,452091386
777,63000000,5000000,3000000,0,1000000,20000000,39000000,453746753,455088936,454007984,453704483,453704483,453704483
777,23000000,3000000,3000000,0,1000000,2000000,63000000,454007984,456369133,454007984,451771408,451771408,451771408
777,44000000,4000000,3000000,0,1000000,5000000,60000000,451721659,454380951,456369133,452091386,452091386,452091386
776,82000000,6000000,3000000,0,1000000,25000000,35000000,453746753,453918077,455419969,453918077,453918077,453918077
777,83000000,6000000,3000000,0,1000000,16000000,36000000,454864745,453918077,454007984,453918077,453918077,453918077
778,22000000,3000000,3000000,0,1000000,3000000,64000000,455419969,456369133,455419969,451771408,451771408,451771408
777,103000000,7000000,3000000,0,1000000,21000000,43000000,452032767,454810177,454007984,453388752,453388752,453388752
778,24000000,3000000,3000000,0,1000000,2000000,65000000,456369133,456369133,456369133,451771408,451771408,451771408
777,104000000,7000000,3000000,0,1000000,7000000,44000000,451803130,454810177,456369133,453388752,453388752,453388752
777,102000000,7000000,3000000,0,1000000,9000000,45000000,454810177,454810177,455419969,453388752,453388752,453388752
778,84000000,6000000,3000000,0,1000000,8000000,37000000,453918077,453918077,456369133,453918077,453918077,453918077
777,64000000,5000000,3000000,0,1000000,8000000,40000000,455088936,455088936,456369133,453704483,453704483,453704483
778,42000000,4000000,3000000,0,1000000,11000000,61000000,454380951,454380951,455419969,452091386,452091386,452091386
778,62000000,5000000,3000000,0,1000000,17000000,41000000,454864745,455088936,455419969,453704483,453704483,453704483
779,43000000,4000000,3000000,0,1000000,1000000,62000000,451675279,454380951,454007984,452091386,452091386,452091386
778,63000000,5000000,3000000,0,1000000,2000000,42000000,453746753,455088936,456733086,453704483,453704483,453704483
778,23000000,3000000,3000000,0,1000000,3000000,66000000,454007984,456369133,456733086,451771408,451771408,451771408
778,44000000,4000000,3000000,0,1000000,1000000,63000000,451721659,456733086,456369133,452091386,452091386,452091386
777,82000000,6000000,3000000,0,1000000,28000000,38000000,453746753,453918077,455419969,453918077,453918077,453918077
778,83000000,6000000,3000000,0,1000000,4000000,39000000,454864745,453918077,456733086,453918077,453918077,453918077
779,22000000,3000000,3000000,0,1000000,6000000,1000000,455419969,456369133,455419969,451771408,451771408,451771408
778,103000000,7000000,3000000,0,1000000,5000000,46000000,452032767,454810177,456733086,453388752,453388752,453388752
779,24000000,3000000,3000000,0,1000000,2000000,2000000,456369133,456369133,456763046,456792871,456792871,456792871
778,104000000,7000000,3000000,0,1000000,1000000,47000000,451803130,454810177,456763046,453388752,453388752,453388752
778,102000000,7000000,3000000,0,1000000,2000000,48000000,454810177,456841644,455419969,453388752,453388752,453388752
778,64000000,5000000,3000000,0,1000000,2000000,43000000,455088936,455088936,456841644,453704483,453704483,453704483
779,84000000,6000000,3000000,0,1000000,3000000,40000000,453918077,453918077,456841644,453918077,453918077,453918077
779,42000000,4000000,3000000,0,1000000,2000000,64000000,454380951,456763046,455419969,452091386,452091386,452091386
779,62000000,5000000,3000000,0,1000000,19000000,44000000,454864745,455088936,455419969,453704483,453704483,453704483
780,43000000,4000000,3000000,0,1000000,2000000,65000000,456733086,456763046,456733086,452091386,452091386,452091386
779,23000000,3000000,3000000,0,1000000,7000000,3000000,454007984,456369133,456733086,456792871,456792871,456792871
779,63000000,5000000,3000000,0,1000000,8000000,45000000,453746753,455088936,456733086,453704483,453704483,453704483
779,44000000,4000000,3000000,0,1000000,2000000,66000000,456763046,456763046,456841644,452091386,452091386,452091386
778,82000000,6000000,3000000,0,1000000,30000000,41000000,453746753,453918077,455419969,453918077,453918077,453918077
780,22000000,3000000,3000000,0,1000000,8000000,4000000,455419969,456369133,455419969,456792871,456792871,456792871
779,83000000,6000000,3000000,0,1000000,9000000,42000000,454864745,453918077,456733086,453918077,453918077,453918077
779,103000000,7000000,3000000,0,1000000,3000000,49000000,452032767,456841644,456733086,453388752,453388752,453388752
780,24000000,3000000,3000000,0,1000000,4000000,5000000,456369133,456369133,456841644,456792871,456792871,456792871
779,104000000,7000000,3000000,0,1000000,2000000,50000000,456841644,456841644,456841644,453388752,453388752,453388752
779,102000000,7000000,3000000,0,1000000,5000000,51000000,454810177,456841644,455419969,453388752,453388752,453388752
779,64000000,5000000,3000000,0,1000000,7000000,46000000,455088936,455088936,456841644,453704483,453704483,453704483
780,84000000,6000000,3000000,0,1000000,8000000,43000000,453918077,453918077,456841644,453918077,453918077,453918077
780,42000000,4000000,3000000,0,1000000,5000000,1000000,454380951,456763046,455419969,452091386,452091386,452091386
780,62000000,5000000,3000000,0,1000000,21000000,47000000,454864745,455088936,455419969,453704483,453704483,453704483
781,43000000,4000000,3000000,0,1000000,3000000,2000000,456733086,456763046,456733086,457136346,457136346,457136346
780,23000000,3000000,3000000,0,1000000,11000000,6000000,454007984,456369133,456733086,456792871,456792871,456792871
780,44000000,4000000,3000000,0,1000000,3000000,3000000,456763046,456763046,456841644,457136346,457136346,457136346
780,63000000,5000000,3000000,0,1000000,13000000,48000000,453746753,455088936,456733086,453704483,453704483,453704483
780,83000000,6000000,3000000,0,1000000,14000000,44000000,454864745,453918077,456733086,453918077,453918077,453918077
779,82000000,6000000,3000000,0,1000000,32000000,45000000,453746753,453918077,455419969,453918077,453918077,453918077
781,22000000,3000000,3000000,0,1000000,9000000,7000000,455419969,456369133,455419969,456792871,456792871,456792871
780,103000000,7000000,3000000,0,1000000,1000000,52000000,452032767,456841644,456733086,453388752,453388752,453388752
781,24000000,3000000,3000000,0,1000000,5000000,8000000,456369133,456369133,456841644,456792871,456792871,456792871
780,104000000,7000000,3000000,0,1000000,2000000,53000000,456841644,457260988,456841644,453388752,453388752,453388752
780,102000000,7000000,3000000,0,1000000,3000000,54000000,454810177,457260988,455419969,453388752,453388752,453388752
780,64000000,5000000,3000000,0,1000000,11000000,49000000,455088936,455088936,456841644,453704483,453704483,453704483
781,84000000,6000000,3000000,0,1000000,13000000,46000000,453918077,453918077,456841644,453918077,453918077,453918077
781,42000000,4000000,3000000,0,1000000,8000000,4000000,454380951,456763046,455419969,457136346,457136346,457136346
781,62000000,5000000,3000000,0,1000000,23000000,50000000,454864745,455088936,455419969,453704483,453704483,453704483
782,43000000,4000000,3000000,0,1000000,2000000,5000000,456733086,456763046,457260988,457136346,457136346,457136346
781,63000000,5000000,3000000,0,1000000,3000000,51000000,453746753,455088936,457260988,453704483,453704483,453704483
781,23000000,3000000,3000000,0,1000000,4000000,9000000,454007984,456369133,457260988,456792871,456792871,456792871
781,44000000,4000000,3000000,0,1000000,4000000,6000000,456763046,456763046,456841644,457136346,457136346,457136346
780,82000000,6000000,3000000,0,1000000,34000000,47000000,453746753,453918077,455419969,453918077,453918077,453918077
781,83000000,6000000,3000000,0,1000000,5000000,48000000,454864745,453918077,457260988,453918077,453918077,453918077
782,22000000,3000000,3000000,0,1000000,10000000,10000000,455419969,456369133,455419969,456792871,456792871,456792871
781,103000000,7000000,3000000,0,1000000,2000000,55000000,457260988,457260988,457260988,453388752,453388752,453388752
782,24000000,3000000,3000000,0,1000000,6000000,11000000,456369133,456369133,456841644,456792871,456792871,456792871
781,104000000,7000000,3000000,0,1000000,4000000,56000000,456841644,457260988,456841644,453388752,453388752,453388752
781,102000000,7000000,3000000,0,1000000,6000000,57000000,454810177,457260988,455419969,453388752,453388752,453388752
782,84000000,6000000,3000000,0,1000000,17000000,49000000,453918077,453918077,456841644,453918077,453918077,453918077
781,64000000,5000000,3000000,0,1000000,12000000,52000000,455088936,455088936,456841644,453704483,453704483,453704483
782,42000000,4000000,3000000,0,1000000,11000000,7000000,454380951,456763046,455419969,457136346,457136346,457136346
782,62000000,5000000,3000000,0,1000000,25000000,53000000,454864745,455088936,455419969,453704483,453704483,453704483
783,43000000,4000000,3000000,0,1000000,5000000,8000000,456733086,456763046,457260988,457136346,457136346,457136346
782,23000000,3000000,3000000,0,1000000,8000000,12000000,454007984,456369133,457260988,456792871,456792871,456792871
782,44000000,4000000,3000000,0,1000000,5000000,9000000,456763046,456763046,456841644,457136346,457136346,457136346
782,63000000,5000000,3000000,0,1000000,9000000,54000000,453746753,455088936,457260988,453704483,453704483,453704483
781,82000000,6000000,3000000,0,1000000,36000000,50000000,453746753,453918077,455419969,453918077,453918077,453918077
782,83000000,6000000,3000000,0,1000000,10000000,51000000,454864745,453918077,457260988,453918077,453918077,453918077
783,22000000,3000000,3000000,0,1000000,11000000,13000000,455419969,456369133,455419969,456792871,456792871,456792871
782,103000000,7000000,3000000,0,1000000,3000000,58000000,457260988,457260988,457260988,453388752,453388752,453388752
783,24000000,3000000,3000000,0,1000000,7000000,14000000,456369133,456369133,456841644,456792871,456792871,456792871
782,104000000,7000000,3000000,0,1000000,5000000,59000000,456841644,457260988,456841644,453388752,453388752,453388752
782,102000000,7000000,3000000,0,1000000,9000000,60000000,454810177,457260988,455419969,453388752,453388752,453388752
782,64000000,5000000,3000000,0,1000000,13000000,55000000,455088936,455088936,456841644,453704483,453704483,453704483
783,84000000,6000000,3000000,0,1000000,18000000,52000000,453918077,453918077,456841644,453918077,453918077,453918077
783,42000000,4000000,3000000,0,1000000,14000000,10000000,454380951,456763046,455419969,457136346,457136346,457136346
783,62000000,5000000,3000000,0,1000000,27000000,56000000,454864745,455088936,455419969,453704483,453704483,453704483
784,43000000,4000000,3000000,0,1000000,6000000,11000000,456733086,456763046,457260988,457136346,457136346,457136346
783,63000000,5000000,3000000,0,1000000,13000000,57000000,453746753,455088936,457260988,453704483,453704483,453704483
783,44000000,4000000,3000000,0,1000000,6000000,12000000,456763046,456763046,456841644,457136346,457136346,457136346
783,23000000,3000000,3000000,0,1000000,14000000,15000000,454007984,456369133,457260988,456792871,456792871,456792871
782,82000000,6000000,3000000,0,1000000,38000000,53000000,453746753,453918077,455419969,453918077,453918077,453918077
783,83000000,6000000,3000000,0,1000000,15000000,54000000,454864745,453918077,457260988,453918077,453918077,453918077
784,22000000,3000000,3000000,0,1000000,12000000,16000000,455419969,456369133,455419969,456792871,456792871,456792871
783,103000000,7000000,3000000,0,1000000,4000000,61000000,457260988,457260988,457260988,453388752,453388752,453388752
784,24000000,3000000,3000000,0,1000000,8000000,17000000,456369133,456369133,456841644,456792871,456792871,456792871
783,104000000,7000000,3000000,0,1000000,6000000,62000000,456841644,457260988,456841644,453388752,453388752,453388752
783,102000000,7000000,3000000,0,1000000,12000000,63000000,454810177,457260988,455419969,453388752,453388752,453388752
783,64000000,5000000,3000000,0,1000000,14000000,58000000,455088936,455088936,456841644,453704483,453704483,453704483
784,84000000,6000000,3000000,0,1000000,19000000,55000000,453918077,453918077,456841644,453918077,453918077,453918077
784,42000000,4000000,3000000,0,1000000,17000000,13000000,454380951,456763046,455419969,457136346,457136346,457136346
784,62000000,5000000,3000000,0,1000000,29000000,59000000,454864745,455088936,455419969,453704483,453704483,453704483
785,43000000,4000000,3000000,0,1000000,7000000,14000000,456733086,456763046,457260988,457136346,457136346,457136346
784,63000000,5000000,3000000,0,1000000,18000000,60000000,453746753,455088936,457260988,453704483,453704483,453704483
784,23000000,3000000,3000000,0,1000000,19000000,18000000,454007984,456369133,457260988,456792871,456792871,456792871
784,44000000,4000000,3000000,0,1000000,7000000,15000000,456763046,456763046,456841644,457136346,457136346,457136346
783,82000000,6000000,3000000,0,1000000,40000000,56000000,453746753,453918077,455419969,453918077,453918077,453918077
784,83000000,6000000,3000000,0,1000000,20000000,57000000,454864745,453918077,457260988,453918077,453918077,453918077
785,22000000,3000000,3000000,0,1000000,13000000,19000000,455419969,456369133,455419969,456792871,456792871,456792871
785,24000000,3000000,3000000,0,1000000,9000000,20000000,456369133,456369133,456841644,456792871,456792871,456792871
784,103000000,7000000,3000000,0,1000000,5000000,64000000,457260988,457260988,457260988,453388752,453388752,453388752
784,104000000,7000000,3000000,0,1000000,7000000,65000000,456841644,457260988,456841644,453388752,453388752,453388752
784,102000000,7000000,3000000,0,1000000,15000000,66000000,454810177,457260988,455419969,453388752,453388752,453388752
784,64000000,5000000,3000000,0,1000000,15000000,61000000,455088936,455088936,456841644,453704483,453704483,453704483
785,84000000,6000000,3000000,0,1000000,20000000,58000000,453918077,453918077,456841644,453918077,453918077,453918077
785,42000000,4000000,3000000,0,1000000,18000000,16000000,454380951,456763046,455419969,457136346,457136346,457136346
785,62000000,5000000,3000000,0,1000000,31000000,62000000,454864745,455088936,455419969,453704483,453704483,453704483
786,43000000,4000000,3000000,0,1000000,8000000,17000000,456733086,456763046,457260988,457136346,457136346,457136346
785,63000000,5000000,3000000,0,1000000,23000000,63000000,453746753,455088936,457260988,453704483,453704483,453704483
785,23000000,3000000,3000000,0,1000000,20000000,21000000,454007984,456369133,457260988,456792871,456792871,456792871
785,44000000,4000000,3000000,0,1000000,8000000,18000000,456763046,456763046,456841644,457136346,457136346,457136346
785,83000000,6000000,3000000,0,1000000,25000000,59000000,454864745,453918077,457260988,453918077,453918077,453918077
784,82000000,6000000,3000000,0,1000000,42000000,60000000,453746753,453918077,455419969,453918077,453918077,453918077
786,22000000,3000000,3000000,0,1000000,14000000,22000000,455419969,456369133,455419969,456792871,456792871,456792871
786,24000000,3000000,3000000,0,1000000,10000000,23000000,456369133,456369133,456841644,456792871,456792871,456792871
785,103000000,7000000,3000000,0,1000000,6000000,1000000,457260988,457260988,457260988,453388752,453388752,453388752
785,104000000,7000000,3000000,0,1000000,8000000,2000000,456841644,457260988,456841644,458422469,458422469,458422469
785,102000000,7000000,3000000,0,1000000,17000000,3000000,454810177,457260988,455419969,458422469,458422469,458422469
785,64000000,5000000,3000000,0,1000000,16000000,64000000,455088936,455088936,456841644,453704483,453704483,453704483
786,84000000,6000000,3000000,0,1000000,21000000,61000000,453918077,453918077,456841644,453918077,453918077,453918077
786,42000000,4000000,3000000,0,1000000,19000000,19000000,454380951,456763046,455419969,457136346,457136346,457136346
786,62000000,5000000,3000000,0,1000000,33000000,65000000,454864745,455088936,455419969,453704483,453704483,453704483
787,43000000,4000000,3000000,0,1000000,9000000,20000000,456733086,456763046,457260988,457136346,457136346,457136346
786,63000000,5000000,3000000,0,1000000,28000000,66000000,453746753,455088936,457260988,453704483,453704483,453704483
786,23000000,3000000,3000000,0,1000000,21000000,24000000,454007984,456369133,457260988,456792871,456792871,456792871
786,44000000,4000000,3000000,0,1000000,9000000,21000000,456763046,456763046,456841644,457136346,457136346,457136346
785,82000000,6000000,3000000,0,1000000,44000000,62000000,453746753,453918077,455419969,453918077,453918077,453918077
786,83000000,6000000,3000000,0,1000000,30000000,63000000,454864745,453918077,457260988,453918077,453918077,453918077
787,22000000,3000000,3000000,0,1000000,15000000,25000000,455419969,456369133,455419969,456792871,456792871,456792871
787,24000000,3000000,3000000,0,1000000,11000000,26000000,456369133,456369133,456841644,456792871,456792871,456792871
786,103000000,7000000,3000000,0,1000000,7000000,4000000,457260988,457260988,457260988,458422469,458422469,458422469
786,104000000,7000000,3000000,0,1000000,9000000,5000000,456841644,457260988,456841644,458422469,458422469,458422469
786,102000000,7000000,4000000,0,1000000,18000000,6000000,454810177,457260988,455419969,458422469,458422469,458422469
786,64000000,5000000,3000000,0,1000000,17000000,1000000,455088936,455088936,456841644,453704483,453704483,453704483
787,84000000,6000000,3000000,0,1000000,22000000,64000000,453918077,453918077,456841644,453918077,453918077,453918077
787,42000000,4000000,3000000,0,1000000,20000000,22000000,454380951,456763046,455419969,457136346,457136346,457136346
787,62000000,5000000,3000000,0,1000000,35000000,2000000,454864745,455088936,455419969,458730196,458730196,458730196
788,43000000,4000000,3000000,0,1000000,10000000,23000000,456733086,456763046,457260988,457136346,457136346,457136346
787,23000000,3000000,3000000,0,1000000,22000000,27000000,454007984,456369133,457260988,456792871,456792871,456792871
787,44000000,4000000,3000000,0,1000000,10000000,24000000,456763046,456763046,456841644,457136346,457136346,457136346
787,63000000,5000000,3000000,0,1000000,1000000,3000000,453746753,455088936,457260988,458730196,458730196,458730196
787,83000000,6000000,3000000,0,1000000,2000000,65000000,454864745,453918077,458827825,453918077,453918077,453918077
786,82000000,6000000,3000000,0,1000000,2000000,66000000,458827825,453918077,455419969,453918077,453918077,453918077
788,22000000,3000000,3000000,0,1000000,16000000,28000000,455419969,456369133,455419969,456792871,456792871,456792871
788,24000000,3000000,3000000,0,1000000,12000000,29000000,456369133,456369133,456841644,456792871,456792871,456792871
787,103000000,7000000,2000000,0,1000000,3000000,7000000,457260988,457260988,458827825,458422469,458422469,458422469
787,104000000,7000000,3000000,0,1000000,10000000,8000000,456841644,457260988,456841644,458422469,458422469,458422469
787,102000000,7000000,3000000,0,1000000,19000000,9000000,454810177,457260988,455419969,458422469,458422469,458422469
787,64000000,5000000,3000000,0,1000000,2000000,4000000,455088936,458827825,456841644,458730196,458730196,458730196
788,84000000,6000000,3000000,0,1000000,1000000,1000000,453918077,453918077,456841644,453918077,453918077,453918077
788,42000000,4000000,3000000,0,1000000,21000000,25000000,454380951,456763046,455419969,457136346,457136346,457136346
788,62000000,5000000,3000000,0,1000000,3000000,5000000,454864745,458827825,455419969,458730196,458730196,458730196
789,43000000,4000000,3000000,0,1000000,4000000,26000000,456733086,456763046,458827825,457136346,457136346,457136346
788,23000000,3000000,3000000,0,1000000,1000000,30000000,454007984,456369133,458827825,456792871,456792871,456792871
788,44000000,4000000,3000000,0,1000000,2000000,27000000,456763046,456763046,458969225,457136346,457136346,457136346
788,63000000,5000000,3000000,0,1000000,2000000,6000000,458827825,458827825,459052833,458730196,458730196,458730196
787,82000000,6000000,3000000,0,1000000,2000000,2000000,458827825,458969225,455419969,458969225,458969225,458969225
788,83000000,6000000,3000000,0,1000000,3000000,3000000,454864745,458969225,459052833,458969225,458969225,458969225
789,22000000,3000000,3000000,0,1000000,2000000,31000000,455419969,459052833,455419969,456792871,456792871,456792871
789,24000000,3000000,3000000,0,1000000,3000000,32000000,456369133,459052833,458969225,456792871,456792871,456792871
788,103000000,7000000,3000000,0,1000000,4000000,10000000,457260988,457260988,459052833,458422469,458422469,458422469
788,104000000,7000000,3000000,0,1000000,4000000,11000000,456841644,457260988,458969225,458422469,458422469,458422469
788,102000000,7000000,3000000,0,1000000,20000000,12000000,454810177,457260988,455419969,458422469,458422469,458422469
788,64000000,5000000,3000000,0,1000000,5000000,7000000,455088936,458827825,458969225,458730196,458730196,458730196
789,84000000,6000000,3000000,0,1000000,2000000,4000000,458969225,458969225,458969225,458969225,458969225,458969225
789,42000000,4000000,3000000,0,1000000,22000000,28000000,454380951,456763046,455419969,457136346,457136346,457136346
789,62000000,5000000,3000000,0,1000000,6000000,8000000,454864745,458827825,455419969,458730196,458730196,458730196
790,43000000,4000000,3000000,0,1000000,5000000,29000000,456733086,456763046,459052833,457136346,457136346,457136346
789,23000000,3000000,3000000,0,1000000,2000000,33000000,459052833,459052833,459052833,456792871,456792871,456792871
789,44000000,4000000,4000000,0,1000000,7000000,30000000,456763046,456763046,458969225,457136346,457136346,457136346
789,63000000,5000000,3000000,0,1000000,5000000,9000000,458827825,458827825,459052833,458730196,458730196,458730196
788,82000000,6000000,3000000,0,1000000,5000000,5000000,458827825,458969225,455419969,458969225,458969225,458969225
789,83000000,6000000,3000000,0,1000000,6000000,6000000,454864745,458969225,459052833,458969225,458969225,458969225
790,22000000,3000000,3000000,0,1000000,5000000,34000000,455419969,459052833,455419969,456792871,456792871,456792871
