Packet ID,Source Address,Flow Inter Packet Times 1,Flow Inter Packet Times 2,Flow Inter Packet Times 3,Prefix Inter Packet Times 1,Prefix Inter Packet Times 2,Prefix Inter Packet Times 3,Hop Count,New Addresses Seen,Port
65,1000000,4545,3097,4545,3097,3097,3097,1000000,0,8000000
12,83000000,212480,2387,35432,2387,2387,2387,6000000,3000000,0
73,2000000,4557,635,4557,635,635,635,1000000,0,9000000
98,0,4501,769,4501,769,769,769,1000000,0,7000000
66,1000000,4215,2811,4215,2811,2811,2811,1000000,0,8000000
74,2000000,4287,707,4287,707,707,707,1000000,0,9000000
99,0,4278,760,4278,760,760,760,1000000,0,7000000
67,1000000,4148,2681,4148,2681,2681,2681,1000000,0,8000000
75,2000000,4362,921,4362,921,921,921,1000000,0,9000000
12,63000000,11679,192206,9292,192206,192206,192206,5000000,3000000,0
100,0,4203,601,4203,601,601,601,1000000,0,7000000
68,1000000,4530,3008,4530,3008,3008,3008,1000000,0,8000000
76,2000000,4410,801,4410,801,801,801,1000000,0,9000000
101,0,4279,470,4279,470,470,470,1000000,0,7000000
69,1000000,4260,2989,4260,2989,2989,2989,1000000,0,8000000
13,22000000,230988,107042,19636,107042,107042,107042,3000000,3000000,0
77,2000000,4394,935,4394,935,935,935,1000000,0,9000000
102,0,4289,365,4289,365,365,365,1000000,0,7000000
70,1000000,4248,2948,4248,2948,2948,2948,1000000,0,8000000
78,2000000,4584,1271,4584,1271,1271,1271,1000000,0,9000000
103,0,4423,204,4423,204,204,204,1000000,0,7000000
12,62000000,23289,13997,6040,13997,13997,13997,5000000,3000000,0
71,1000000,4305,2830,4305,2830,2830,2830,1000000,0,8000000
104,0,4143,1313,4143,1313,1313,1313,1000000,0,7000000
79,2000000,4569,222,4569,222,222,222,1000000,0,9000000
72,1000000,3998,2463,3998,2463,2463,2463,1000000,0,8000000
105,0,4262,1577,4262,1577,1577,1577,1000000,0,7000000
80,2000000,4247,207,4247,207,207,207,1000000,0,9000000
73,1000000,4396,2612,4396,2612,2612,2612,1000000,0,8000000
106,0,4283,1464,4283,1464,1464,1464,1000000,0,7000000
81,2000000,4490,414,4490,414,414,414,1000000,0,9000000
74,1000000,4478,2600,4478,2600,2600,2600,1000000,0,8000000
107,0,4264,1250,4264,1250,1250,1250,1000000,0,7000000
82,2000000,4065,215,4065,215,215,215,1000000,0,9000000
75,1000000,4046,2581,4046,2581,2581,2581,1000000,0,8000000
108,0,4123,1327,4123,1327,1327,1327,1000000,0,7000000
83,2000000,4311,403,4311,403,403,403,1000000,0,9000000
76,1000000,4451,2721,4451,2721,2721,2721,1000000,0,8000000
109,0,4612,1488,4612,1488,1488,1488,1000000,0,7000000
84,2000000,4542,333,4542,333,333,333,1000000,0,9000000
12,64000000,231858,25655,84102,25655,25655,25655,5000000,3000000,0
77,1000000,4240,2419,4240,2419,2419,2419,1000000,0,8000000
110,0,4464,1712,4464,1712,1712,1712,1000000,0,7000000
85,2000000,4649,518,4649,518,518,518,1000000,0,9000000
13,23000000,230387,37568,45525,37568,37568,37568,3000000,3000000,0
78,1000000,4267,2037,4267,2037,2037,2037,1000000,0,8000000
12,84000000,238076,55676,6732,55676,55676,55676,6000000,3000000,0
12,102000000,230749,91947,33226,91947,91947,91947,7000000,3000000,0
111,0,3942,1387,3942,1387,1387,1387,1000000,0,7000000
86,2000000,4061,637,4061,637,637,637,1000000,0,9000000
12,104000000,227059,2623,3462,2623,2623,2623,7000000,3000000,0
79,1000000,4237,2213,4237,2213,2213,2213,1000000,0,8000000
112,0,4250,1400,4250,1400,1400,1400,1000000,0,7000000
87,2000000,4387,774,4387,774,774,774,1000000,0,9000000
80,1000000,4360,2186,4360,2186,2186,2186,1000000,0,8000000
113,0,4269,1309,4269,1309,1309,1309,1000000,0,7000000
88,2000000,4396,901,4396,901,901,901,1000000,0,9000000
81,1000000,4234,2024,4234,2024,2024,2024,1000000,0,8000000
114,0,4257,1332,4257,1332,1332,1332,1000000,0,7000000
89,2000000,4355,999,4355,999,999,999,1000000,0,9000000
82,1000000,4322,1991,4322,1991,1991,1991,1000000,0,8000000
115,0,4221,1231,4221,1231,1231,1231,1000000,0,7000000
90,2000000,4142,920,4142,920,920,920,1000000,0,9000000
83,1000000,4104,1953,4104,1953,1953,1953,1000000,0,8000000
116,0,4174,1301,4174,1301,1301,1301,1000000,0,7000000
91,2000000,4516,1262,4516,1262,1262,1262,1000000,0,9000000
84,1000000,4421,1858,4421,1858,1858,1858,1000000,0,8000000
117,0,4483,1363,4483,1363,1363,1363,1000000,0,7000000
92,2000000,4364,1143,4364,1143,1143,1143,1000000,0,9000000
85,1000000,4258,1752,4258,1752,1752,1752,1000000,0,8000000
118,0,4282,1387,4282,1387,1387,1387,1000000,0,7000000
93,2000000,4395,1256,4395,1256,1256,1256,1000000,0,9000000
86,1000000,4233,1590,4233,1590,1590,1590,1000000,0,8000000
119,0,4263,1417,4263,1417,1417,1417,1000000,0,7000000
94,2000000,4410,1403,4410,1403,1403,1403,1000000,0,9000000
87,1000000,4197,1377,4197,1377,1377,1377,1000000,0,8000000
120,0,4289,1509,4289,1509,1509,1509,1000000,0,7000000
95,2000000,4375,1489,4375,1489,1489,1489,1000000,0,9000000
88,1000000,4180,1182,4180,1182,1182,1182,1000000,0,8000000
121,0,4153,1482,4153,1482,1482,1482,1000000,0,7000000
96,2000000,4172,1508,4172,1508,1508,1508,1000000,0,9000000
89,1000000,4242,1252,4242,1252,1252,1252,1000000,0,8000000
122,0,4254,1494,4254,1494,1494,1494,1000000,0,7000000
97,2000000,4316,1570,4316,1570,1570,1570,1000000,0,9000000
90,1000000,4416,1352,4416,1352,1352,1352,1000000,0,8000000
123,0,4476,1554,4476,1554,1554,1554,1000000,0,7000000
98,2000000,4499,1593,4499,1593,1593,1593,1000000,0,9000000
91,1000000,4236,1089,4236,1089,1089,1089,1000000,0,8000000
13,42000000,227725,146707,55034,146707,146707,146707,4000000,3000000,0
124,0,4345,1663,4345,1663,1663,1663,1000000,0,7000000
99,2000000,4263,1511,4263,1511,1511,1511,1000000,0,9000000
92,1000000,4213,1039,4213,1039,1039,1039,1000000,0,8000000
125,0,4250,1700,4250,1700,1700,1700,1000000,0,7000000
100,2000000,4290,1551,4290,1551,1551,1551,1000000,0,9000000
93,1000000,4228,977,4228,977,977,977,1000000,0,8000000
126,0,4285,1757,4285,1757,1757,1757,1000000,0,7000000
101,2000000,4267,1533,4267,1533,1533,1533,1000000,0,9000000
94,1000000,4244,954,4244,954,954,954,1000000,0,8000000
127,0,4271,1784,4271,1784,1784,1784,1000000,0,7000000
102,2000000,4416,1678,4416,1678,1678,1678,1000000,0,9000000
95,1000000,4259,797,4259,797,797,797,1000000,0,8000000
128,0,4252,1777,4252,1777,1777,1777,1000000,0,7000000
103,2000000,4377,1803,4377,1803,1803,1803,1000000,0,9000000
96,1000000,4319,739,4319,739,739,739,1000000,0,8000000
129,0,4438,1896,4438,1896,1896,1896,1000000,0,7000000
13,24000000,225240,80630,76309,80630,80630,80630,3000000,3000000,0
104,2000000,4448,1813,4448,1813,1813,1813,1000000,0,9000000
97,1000000,4564,855,4564,855,855,855,1000000,0,8000000
130,0,4360,1692,4360,1692,1692,1692,1000000,0,7000000
105,2000000,4512,1965,4512,1965,1965,1965,1000000,0,9000000
98,1000000,4479,822,4479,822,822,822,1000000,0,8000000
131,0,4313,1526,4313,1526,1526,1526,1000000,0,7000000
106,2000000,4597,2249,4597,2249,2249,2249,1000000,0,9000000
99,1000000,4552,777,4552,777,777,777,1000000,0,8000000
132,0,4521,1495,4521,1495,1495,1495,1000000,0,7000000
107,2000000,4161,1889,4161,1889,1889,1889,1000000,0,9000000
100,1000000,4447,1063,4447,1063,1063,1063,1000000,0,8000000
133,0,4224,1272,4224,1272,1272,1272,1000000,0,7000000
108,2000000,4530,2195,4530,2195,2195,2195,1000000,0,9000000
101,1000000,5186,1719,5186,1719,1719,1719,1000000,0,8000000
134,0,4634,720,4634,720,720,720,1000000,0,7000000
109,2000000,4967,2528,4967,2528,2528,2528,1000000,0,9000000
102,1000000,4418,1170,4418,1170,1170,1170,1000000,0,8000000
135,0,4373,675,4373,675,675,675,1000000,0,7000000
110,2000000,4565,2720,4565,2720,2720,2720,1000000,0,9000000
103,1000000,4338,943,4338,943,943,943,1000000,0,8000000
136,0,4198,535,4198,535,535,535,1000000,0,7000000
111,2000000,4524,3046,4524,3046,3046,3046,1000000,0,9000000
104,1000000,4571,990,4571,990,990,990,1000000,0,8000000
137,0,4370,334,4370,334,334,334,1000000,0,7000000
112,2000000,4489,3165,4489,3165,3165,3165,1000000,0,9000000
105,1000000,4166,667,4166,667,667,667,1000000,0,8000000
138,0,4266,434,4266,434,434,434,1000000,0,7000000
113,2000000,4513,3412,4513,3412,3412,3412,1000000,0,9000000
139,0,4289,877,4289,877,877,877,1000000,0,7000000
106,1000000,5558,835,5558,835,835,835,1000000,0,8000000
114,2000000,4290,2578,4290,2578,2578,2578,1000000,0,9000000
140,0,4105,692,4105,692,692,692,1000000,0,7000000
107,1000000,4044,774,4044,774,774,774,1000000,0,8000000
13,43000000,236334,71297,128029,71297,71297,71297,4000000,3000000,0
141,0,5060,4286,5060,4286,4286,4286,1000000,0,7000000
108,1000000,4314,28,4314,28,28,28,1000000,0,8000000
115,2000000,5805,25,5805,25,25,25,1000000,0,9000000
116,2000000,3253,3253,3253,3253,3253,3253,1000000,0,9000000
142,0,4178,872,4178,872,872,872,1000000,0,7000000
109,1000000,4610,460,4610,460,460,460,1000000,0,8000000
117,2000000,5011,3679,5011,3679,3679,3679,1000000,0,9000000
143,0,4500,361,4500,361,361,361,1000000,0,7000000
110,1000000,4375,335,4375,335,335,335,1000000,0,8000000
12,103000000,232143,137573,13865,137573,137573,137573,7000000,3000000,0
13,44000000,234407,16403,63802,16403,16403,16403,4000000,3000000,0
118,2000000,4611,3915,4611,3915,3915,3915,1000000,0,9000000
144,0,4585,335,4585,335,335,335,1000000,0,7000000
111,1000000,4591,341,4591,341,341,341,1000000,0,8000000
119,2000000,4180,3504,4180,3504,3504,3504,1000000,0,9000000
145,0,4337,492,4337,492,492,492,1000000,0,7000000
112,1000000,4320,324,4320,324,324,324,1000000,0,8000000
120,2000000,4589,3773,4589,3773,3773,3773,1000000,0,9000000
113,1000000,4114,341,4114,341,341,341,1000000,0,8000000
146,0,4776,338,4776,338,338,338,1000000,0,7000000
121,2000000,4164,3485,4164,3485,3485,3485,1000000,0,9000000
147,0,3956,471,3956,471,471,471,1000000,0,7000000
114,1000000,4809,515,4809,515,515,515,1000000,0,8000000
122,2000000,4526,3540,4526,3540,3540,3540,1000000,0,9000000
148,0,4558,503,4558,503,503,503,1000000,0,7000000
115,1000000,4066,23,4066,23,23,23,1000000,0,8000000
116,1000000,4560,4560,4560,4560,4560,4560,1000000,0,8000000
123,2000000,5453,367,5453,367,367,367,1000000,0,9000000
149,0,5270,320,5270,320,320,320,1000000,0,7000000
124,2000000,4280,3960,4280,3960,3960,3960,1000000,0,9000000
150,0,4432,472,4432,472,472,472,1000000,0,7000000
117,1000000,5434,315,5434,315,315,315,1000000,0,8000000
125,2000000,4512,3725,4512,3725,3725,3725,1000000,0,9000000
151,0,4372,332,4372,332,332,332,1000000,0,7000000
118,1000000,4522,465,4522,465,465,465,1000000,0,8000000
13,82000000,223493,177109,121236,177109,177109,177109,6000000,3000000,0
126,2000000,4775,3978,4775,3978,3978,3978,1000000,0,9000000
152,0,4804,361,4804,361,361,361,1000000,0,7000000
119,1000000,6012,1673,6012,1673,1673,1673,1000000,0,8000000
13,63000000,5950,189791,42024,189791,189791,189791,5000000,3000000,0
13,83000000,215785,6289,339,6289,6289,6289,6000000,3000000,0
127,2000000,4586,2552,4586,2552,2552,2552,1000000,0,9000000
153,0,4564,339,4564,339,339,339,1000000,0,7000000
120,1000000,3234,343,3234,343,343,343,1000000,0,8000000
128,2000000,4721,4039,4721,4039,4039,4039,1000000,0,9000000
154,0,4765,383,4765,383,383,383,1000000,0,7000000
121,1000000,4442,20,4442,20,20,20,1000000,0,8000000
129,2000000,4458,4055,4458,4055,4055,4055,1000000,0,9000000
155,0,4321,246,4321,246,246,246,1000000,0,7000000
122,1000000,4522,221,4522,221,221,221,1000000,0,8000000
14,22000000,235466,117268,19930,117268,117268,117268,3000000,3000000,0
130,2000000,4428,3961,4428,3961,3961,3961,1000000,0,9000000
156,0,4386,204,4386,204,204,204,1000000,0,7000000
123,1000000,4364,199,4364,199,199,199,1000000,0,8000000
13,62000000,19389,19728,5748,19728,19728,19728,5000000,3000000,0
157,0,4273,4074,4273,4074,4074,4074,1000000,0,7000000
131,2000000,4677,200,4677,200,200,200,1000000,0,9000000
124,1000000,4478,204,4478,204,204,204,1000000,0,8000000
158,0,4548,4144,4548,4144,4144,4144,1000000,0,7000000
132,2000000,4551,203,4551,203,203,203,1000000,0,9000000
125,1000000,4556,209,4556,209,209,209,1000000,0,8000000
159,0,4466,4054,4466,4054,4054,4054,1000000,0,7000000
133,2000000,4491,228,4491,228,228,228,1000000,0,9000000
126,1000000,4502,220,4502,220,220,220,1000000,0,8000000
160,0,4397,3949,4397,3949,3949,3949,1000000,0,7000000
134,2000000,4426,257,4426,257,257,257,1000000,0,9000000
127,1000000,4592,386,4592,386,386,386,1000000,0,8000000
161,0,4530,3887,4530,3887,3887,3887,1000000,0,7000000
128,1000000,4346,459,4346,459,459,459,1000000,0,8000000
135,2000000,7724,2992,7724,2992,2992,2992,1000000,0,9000000
13,84000000,224503,41105,80930,41105,41105,41105,6000000,3000000,0
162,0,4740,1289,4740,1289,1289,1289,1000000,0,7000000
129,1000000,4596,315,4596,315,315,315,1000000,0,8000000
13,64000000,233960,24441,2725,24441,24441,24441,5000000,3000000,0
14,23000000,229183,31285,44926,31285,31285,31285,3000000,3000000,0
136,2000000,4860,3256,4860,3256,3256,3256,1000000,0,9000000
13,102000000,228771,88575,26823,88575,88575,88575,7000000,3000000,0
163,0,4351,780,4351,780,780,780,1000000,0,7000000
130,1000000,4270,234,4270,234,234,234,1000000,0,8000000
137,2000000,4445,3431,4445,3431,3431,3431,1000000,0,9000000
131,1000000,4295,864,4295,864,864,864,1000000,0,8000000
164,0,4737,208,4737,208,208,208,1000000,0,7000000
138,2000000,4474,3402,4474,3402,3402,3402,1000000,0,9000000
132,1000000,4269,659,4269,659,659,659,1000000,0,8000000
165,0,4273,212,4273,212,212,212,1000000,0,7000000
139,2000000,4665,3794,4665,3794,3794,3794,1000000,0,9000000
133,1000000,4465,459,4465,459,459,459,1000000,0,8000000
13,104000000,240116,13968,16350,13968,13968,13968,7000000,3000000,0
166,0,4686,433,4686,433,433,433,1000000,0,7000000
140,2000000,4247,3355,4247,3355,3355,3355,1000000,0,9000000
134,1000000,4172,384,4172,384,384,384,1000000,0,8000000
167,0,4154,415,4154,415,415,415,1000000,0,7000000
141,2000000,4596,3797,4596,3797,3797,3797,1000000,0,9000000
135,1000000,4880,668,4880,668,668,668,1000000,0,8000000
168,0,4990,525,4990,525,525,525,1000000,0,7000000
142,2000000,4588,3395,4588,3395,3395,3395,1000000,0,9000000
136,1000000,4268,348,4268,348,348,348,1000000,0,8000000
169,0,4866,1123,4866,1123,1123,1123,1000000,0,7000000
143,2000000,4195,2724,4195,2724,2724,2724,1000000,0,9000000
137,1000000,4185,338,4185,338,338,338,1000000,0,8000000
170,0,4372,1310,4372,1310,1310,1310,1000000,0,7000000
144,2000000,4723,3075,4723,3075,3075,3075,1000000,0,9000000
138,1000000,4580,195,4580,195,195,195,1000000,0,8000000
171,0,4471,1201,4471,1201,1201,1201,1000000,0,7000000
145,2000000,4347,2951,4347,2951,2951,2951,1000000,0,9000000
139,1000000,4485,333,4485,333,333,333,1000000,0,8000000
172,0,4227,943,4227,943,943,943,1000000,0,7000000
146,2000000,4360,3084,4360,3084,3084,3084,1000000,0,9000000
140,1000000,4244,217,4244,217,217,217,1000000,0,8000000
173,0,4322,1021,4322,1021,1021,1021,1000000,0,7000000
147,2000000,4685,3447,4685,3447,3447,3447,1000000,0,9000000
141,1000000,4687,219,4687,219,219,219,1000000,0,8000000
174,0,4577,911,4577,911,911,911,1000000,0,7000000
142,1000000,4020,3109,4020,3109,3109,3109,1000000,0,8000000
148,2000000,4448,209,4448,209,209,209,1000000,0,9000000
175,0,4296,978,4296,978,978,978,1000000,0,7000000
14,42000000,230773,143073,57036,143073,143073,143073,4000000,3000000,0
143,1000000,4265,3078,4265,3078,3078,3078,1000000,0,8000000
149,2000000,4273,217,4273,217,217,217,1000000,0,9000000
176,0,4894,1599,4894,1599,1599,1599,1000000,0,7000000
144,1000000,4292,2476,4292,2476,2476,2476,1000000,0,8000000
150,2000000,4305,230,4305,230,230,230,1000000,0,9000000
177,0,4314,1608,4314,1608,1608,1608,1000000,0,7000000
145,1000000,4245,2407,4245,2407,2407,2407,1000000,0,8000000
151,2000000,4351,336,4351,336,336,336,1000000,0,9000000
178,0,4056,1313,4056,1313,1313,1313,1000000,0,7000000
146,1000000,4093,2444,4093,2444,2444,2444,1000000,0,8000000
152,2000000,4353,596,4353,596,596,596,1000000,0,9000000
179,0,4460,1420,4460,1420,1420,1420,1000000,0,7000000
147,1000000,4221,2205,4221,2205,2205,2205,1000000,0,8000000
153,2000000,4411,786,4411,786,786,786,1000000,0,9000000
180,0,4943,1952,4943,1952,1952,1952,1000000,0,7000000
148,1000000,4260,1522,4260,1522,1522,1522,1000000,0,8000000
154,2000000,4134,660,4134,660,660,660,1000000,0,9000000
181,0,4211,2029,4211,2029,2029,2029,1000000,0,7000000
149,1000000,4173,1484,4173,1484,1484,1484,1000000,0,8000000
155,2000000,4250,737,4250,737,737,737,1000000,0,9000000
182,0,4390,2169,4390,2169,2169,2169,1000000,0,7000000
14,24000000,236944,88391,73137,88391,88391,88391,3000000,3000000,0
150,1000000,4517,1611,4517,1611,1611,1611,1000000,0,8000000
156,2000000,4284,504,4284,504,504,504,1000000,0,9000000
183,0,4161,2046,4161,2046,2046,2046,1000000,0,7000000
151,1000000,4009,1459,4009,1459,1459,1459,1000000,0,8000000
157,2000000,4287,782,4287,782,782,782,1000000,0,9000000
184,0,4581,2340,4581,2340,2340,2340,1000000,0,7000000
152,1000000,4294,1172,4294,1172,1172,1172,1000000,0,8000000
158,2000000,4240,728,4240,728,728,728,1000000,0,9000000
185,0,4371,2471,4371,2471,2471,2471,1000000,0,7000000
153,1000000,4217,1018,4217,1018,1018,1018,1000000,0,8000000
159,2000000,4250,761,4250,761,761,761,1000000,0,9000000
186,0,4398,2619,4398,2619,2619,2619,1000000,0,7000000
154,1000000,4206,826,4206,826,826,826,1000000,0,8000000
160,2000000,4291,846,4291,846,846,846,1000000,0,9000000
187,0,4368,2696,4368,2696,2696,2696,1000000,0,7000000
155,1000000,4050,508,4050,508,508,508,1000000,0,8000000
161,2000000,4139,935,4139,935,935,935,1000000,0,9000000
188,0,4660,3217,4660,3217,3217,3217,1000000,0,7000000
156,1000000,4973,821,4973,821,821,821,1000000,0,8000000
162,2000000,4975,937,4975,937,937,937,1000000,0,9000000
189,0,3816,2058,3816,2058,2058,2058,1000000,0,7000000
157,1000000,4253,1258,4253,1258,1258,1258,1000000,0,8000000
163,2000000,4833,1517,4833,1517,1517,1517,1000000,0,9000000
190,0,4577,1802,4577,1802,1802,1802,1000000,0,7000000
158,1000000,4700,1381,4700,1381,1381,1381,1000000,0,8000000
14,43000000,227222,67746,126068,67746,67746,67746,4000000,3000000,0
191,0,4811,3430,4811,3430,3430,3430,1000000,0,7000000
164,2000000,6933,320,6933,320,320,320,1000000,0,9000000
159,1000000,5431,1681,5431,1681,1681,1681,1000000,0,8000000
192,0,3762,1761,3762,1761,1761,1761,1000000,0,7000000
165,2000000,4171,729,4171,729,729,729,1000000,0,9000000
160,1000000,3434,944,3434,944,944,944,1000000,0,8000000
193,0,4268,2595,4268,2595,2595,2595,1000000,0,7000000
166,2000000,4289,750,4289,750,750,750,1000000,0,9000000
161,1000000,4173,828,4173,828,828,828,1000000,0,8000000
194,0,4035,2457,4035,2457,2457,2457,1000000,0,7000000
167,2000000,4077,792,4077,792,792,792,1000000,0,9000000
162,1000000,4032,783,4032,783,783,783,1000000,0,8000000
195,0,4831,3256,4831,3256,3256,3256,1000000,0,7000000
168,2000000,4335,296,4335,296,296,296,1000000,0,9000000
163,1000000,4319,767,4319,767,767,767,1000000,0,8000000
14,44000000,230762,19943,57620,19943,19943,19943,4000000,3000000,0
196,0,4121,3058,4121,3058,3058,3058,1000000,0,7000000
13,103000000,235422,132879,22065,132879,132879,132879,7000000,3000000,0
169,2000000,4491,666,4491,666,666,666,1000000,0,9000000
164,1000000,4444,720,4444,720,720,720,1000000,0,8000000
197,0,4166,2780,4166,2780,2780,2780,1000000,0,7000000
170,2000000,4308,808,4308,808,808,808,1000000,0,9000000
165,1000000,4236,648,4236,648,648,648,1000000,0,8000000
198,0,4297,2841,4297,2841,2841,2841,1000000,0,7000000
171,2000000,4224,735,4224,735,735,735,1000000,0,9000000
166,1000000,4204,628,4204,628,628,628,1000000,0,8000000
199,0,4295,2932,4295,2932,2932,2932,1000000,0,7000000
172,2000000,4250,690,4250,690,690,690,1000000,0,9000000
167,1000000,4209,587,4209,587,587,587,1000000,0,8000000
200,0,4323,3046,4323,3046,3046,3046,1000000,0,7000000
173,2000000,4243,610,4243,610,610,610,1000000,0,9000000
168,1000000,4216,560,4216,560,560,560,1000000,0,8000000
201,0,4308,3138,4308,3138,3138,3138,1000000,0,7000000
174,2000000,4255,557,4255,557,557,557,1000000,0,9000000
169,1000000,4224,529,4224,529,529,529,1000000,0,8000000
202,0,4323,3237,4323,3237,3237,3237,1000000,0,7000000
175,2000000,4127,361,4127,361,361,361,1000000,0,9000000
170,1000000,4282,684,4282,684,684,684,1000000,0,8000000
203,0,4477,3432,4477,3432,3432,3432,1000000,0,7000000
171,1000000,4134,702,4134,702,702,702,1000000,0,8000000
176,2000000,4912,94,4912,94,94,94,1000000,0,9000000
14,63000000,226426,182257,33028,182257,182257,182257,5000000,3000000,0
14,82000000,431,185413,123270,185413,185413,185413,6000000,3000000,0
204,0,4371,3575,4371,3575,3575,3575,1000000,0,7000000
172,1000000,4467,798,4467,798,798,798,1000000,0,8000000
177,2000000,4587,214,4587,214,214,214,1000000,0,9000000
14,83000000,210871,3742,4173,3742,3742,3742,6000000,3000000,0
205,0,4299,3287,4299,3287,3287,3287,1000000,0,7000000
173,1000000,4332,831,4332,831,831,831,1000000,0,8000000
178,2000000,4326,208,4326,208,208,208,1000000,0,9000000
206,0,4315,3276,4315,3276,3276,3276,1000000,0,7000000
174,1000000,4236,752,4236,752,752,752,1000000,0,8000000
179,2000000,4234,206,4234,206,206,206,1000000,0,9000000
