Packet ID,Source Address,Flow Inter Packet Times,Prefix Inter Packet Times,Hop Count,New Addresses Seen,Port
532,34000000,108810,14734,4000000,3000000,0
532,94000000,229292,67666,7000000,3000000,0
532,75000000,229002,104299,6000000,3000000,0
534,15000000,232263,20296,3000000,3000000,0
532,54000000,36469,36469,5000000,3000000,0
534,53000000,229280,4889,5000000,3000000,0
530,2000000,216370,54106,1000000,0,9000000
533,35000000,50734,50734,4000000,3000000,0
532,73000000,231814,61505,6000000,3000000,0
531,4000000,222947,52852,1000000,0,11000000
532,0,225328,13290,1000000,0,7000000
120,2000000,1024200,7948,1000000,0,9000000
531,3000000,119212,7983,1000000,0,10000000
534,74000000,153493,63833,6000000,3000000,0
120,0,1016054,32838,1000000,0,7000000
532,95000000,224980,157314,7000000,3000000,0
533,93000000,225551,479,7000000,3000000,0
532,5000000,227967,15922,1000000,0,12000000
120,1000000,1024011,22010,1000000,0,8000000
535,14000000,226883,182904,3000000,3000000,0
534,55000000,190763,190763,5000000,3000000,0
534,33000000,163721,163721,4000000,3000000,0
533,1000000,238048,31099,1000000,0,8000000
534,13000000,230295,27095,3000000,3000000,0
120,4000000,1020039,9923,1000000,0,11000000
533,34000000,113054,17811,4000000,3000000,0
533,54000000,220060,24408,5000000,3000000,0
533,94000000,232524,74731,7000000,3000000,0
533,75000000,104944,104944,6000000,3000000,0
535,15000000,226756,16757,3000000,3000000,0
535,53000000,226028,10857,5000000,3000000,0
531,2000000,216233,35963,1000000,0,9000000
534,35000000,51615,51615,4000000,3000000,0
533,73000000,226145,57368,6000000,3000000,0
120,5000000,1024088,40144,1000000,0,12000000
532,4000000,225029,7909,1000000,0,11000000
120,3000000,1027040,4006,1000000,0,10000000
533,0,231809,16064,1000000,0,7000000
532,3000000,112757,9933,1000000,0,10000000
535,74000000,146242,62558,6000000,3000000,0
533,95000000,220694,145484,7000000,3000000,0
534,93000000,225080,4865,7000000,3000000,0
533,5000000,232040,54989,1000000,0,12000000
536,14000000,229045,185193,3000000,3000000,0
535,55000000,194993,194993,5000000,3000000,0
535,33000000,154572,154572,4000000,3000000,0
534,1000000,228154,49223,1000000,0,8000000
535,13000000,228557,26607,3000000,3000000,0
534,34000000,105247,11817,4000000,3000000,0
534,94000000,217090,66741,7000000,3000000,0
534,54000000,225859,21917,5000000,3000000,0
534,75000000,112251,112251,6000000,3000000,0
536,15000000,231262,19462,3000000,3000000,0
536,53000000,226867,9957,5000000,3000000,0
532,2000000,214136,48782,1000000,0,9000000
535,35000000,55160,55160,4000000,3000000,0
534,73000000,231190,56381,6000000,3000000,0
533,4000000,225061,42064,1000000,0,11000000
534,0,224874,19883,1000000,0,7000000
533,3000000,127885,18191,1000000,0,10000000
536,74000000,155068,70452,6000000,3000000,0
534,95000000,226883,155277,7000000,3000000,0
535,93000000,226797,4779,7000000,3000000,0
534,5000000,230971,52828,1000000,0,12000000
537,14000000,235930,189861,3000000,3000000,0
536,13000000,219862,10539,3000000,3000000,0
536,33000000,165604,165604,4000000,3000000,0
536,55000000,201292,201292,5000000,3000000,0
535,34000000,100566,7687,4000000,3000000,0
535,94000000,230573,70517,7000000,3000000,0
535,1000000,232924,51176,1000000,0,8000000
535,54000000,221532,16601,5000000,3000000,0
535,75000000,109059,109059,6000000,3000000,0
537,53000000,236002,18109,5000000,3000000,0
537,15000000,240825,40425,3000000,3000000,0
533,2000000,228629,51900,1000000,0,9000000
536,35000000,64376,64376,4000000,3000000,0
535,73000000,227886,48375,6000000,3000000,0
534,4000000,230949,36971,1000000,0,11000000
535,0,232026,20960,1000000,0,7000000
534,3000000,136406,23137,1000000,0,10000000
537,74000000,149645,70309,6000000,3000000,0
535,95000000,228203,152907,7000000,3000000,0
536,93000000,227344,3920,7000000,3000000,0
535,5000000,229024,44880,1000000,0,12000000
537,13000000,220257,179832,3000000,3000000,0
538,14000000,231159,363,3000000,3000000,0
537,55000000,190503,190503,5000000,3000000,0
537,33000000,157222,157222,4000000,3000000,0
536,34000000,87840,2648,4000000,3000000,0
536,94000000,223942,67115,7000000,3000000,0
536,1000000,229883,52035,1000000,0,8000000
536,54000000,218698,24446,5000000,3000000,0
536,75000000,106358,106358,6000000,3000000,0
538,53000000,224950,10001,5000000,3000000,0
538,15000000,228008,47813,3000000,3000000,0
534,2000000,218930,49985,1000000,0,9000000
537,35000000,64040,64040,4000000,3000000,0
536,73000000,234622,57955,6000000,3000000,0
535,4000000,230950,39953,1000000,0,11000000
536,0,228016,18026,1000000,0,7000000
535,3000000,140087,23048,1000000,0,10000000
538,74000000,151523,62778,6000000,3000000,0
536,95000000,226581,155546,7000000,3000000,0
537,93000000,231857,9196,7000000,3000000,0
536,5000000,230156,47109,1000000,0,12000000
538,13000000,230243,182067,3000000,3000000,0
539,14000000,230828,948,3000000,3000000,0
538,33000000,159846,159846,4000000,3000000,0
538,55000000,195961,195961,5000000,3000000,0
121,2000000,1018768,39834,1000000,0,9000000
537,34000000,87563,3764,4000000,3000000,0
537,94000000,230910,66168,7000000,3000000,0
537,1000000,226995,9040,1000000,0,8000000
537,54000000,215522,15904,5000000,3000000,0
537,75000000,104198,104198,6000000,3000000,0
539,53000000,229223,17358,5000000,3000000,0
539,15000000,225070,42055,3000000,3000000,0
121,0,1018943,31956,1000000,0,7000000
535,2000000,222957,18971,1000000,0,9000000
538,35000000,65153,65153,4000000,3000000,0
121,1000000,1022989,23007,1000000,0,8000000
537,73000000,232587,65611,6000000,3000000,0
536,4000000,235094,24103,1000000,0,11000000
537,0,222929,5861,1000000,0,7000000
121,4000000,1015999,4068,1000000,0,11000000
536,3000000,140383,23997,1000000,0,10000000
539,74000000,151355,60431,6000000,3000000,0
537,95000000,229358,153994,7000000,3000000,0
538,93000000,232705,12543,7000000,3000000,0
537,5000000,228879,48042,1000000,0,12000000
121,5000000,1023912,11981,1000000,0,12000000
121,3000000,1015931,3934,1000000,0,10000000
540,14000000,226271,184216,3000000,3000000,0
539,13000000,232471,5252,3000000,3000000,0
539,33000000,157674,157674,4000000,3000000,0
539,55000000,193412,193412,5000000,3000000,0
538,34000000,86838,4394,4000000,3000000,0
538,1000000,223985,28065,1000000,0,8000000
538,94000000,229010,62473,7000000,3000000,0
538,54000000,213858,12497,5000000,3000000,0
538,75000000,100908,100908,6000000,4000000,0
540,53000000,226870,20961,5000000,3000000,0
540,15000000,226861,37393,3000000,3000000,0
536,2000000,230189,62937,1000000,0,9000000
539,35000000,68941,68941,4000000,3000000,0
538,73000000,232429,71090,6000000,2000000,0
537,4000000,224150,35265,1000000,0,11000000
538,0,226048,7759,1000000,0,7000000
537,3000000,139230,28085,1000000,0,10000000
540,74000000,156357,59678,6000000,3000000,0
538,95000000,232540,157524,7000000,3000000,0
539,93000000,224060,4063,7000000,3000000,0
538,5000000,228006,49980,1000000,0,12000000
541,14000000,226613,183968,3000000,3000000,0
540,13000000,225487,4126,3000000,3000000,0
540,33000000,152253,152253,4000000,3000000,0
540,55000000,192195,192195,5000000,3000000,0
539,34000000,85735,3771,4000000,3000000,0
539,1000000,231985,47959,1000000,0,8000000
539,54000000,215791,15727,5000000,3000000,0
539,94000000,231908,70321,7000000,3000000,0
539,75000000,101455,101455,6000000,3000000,0
541,15000000,225062,36968,3000000,3000000,0
541,53000000,228823,20901,5000000,3000000,0
537,2000000,229272,61044,1000000,0,9000000
540,35000000,82353,82353,4000000,3000000,0
539,73000000,232906,71773,6000000,3000000,0
538,4000000,228831,34004,1000000,0,11000000
539,0,224393,3321,1000000,0,7000000
538,3000000,139203,28630,1000000,0,10000000
541,74000000,166826,62894,6000000,3000000,0
540,93000000,224154,153833,7000000,3000000,0
539,95000000,228313,96,7000000,3000000,0
539,5000000,230957,55999,1000000,0,12000000
542,14000000,232192,191098,3000000,3000000,0
541,33000000,142092,142092,4000000,3000000,0
541,13000000,231234,3168,3000000,3000000,0
541,55000000,195803,195803,5000000,3000000,0
540,1000000,217463,34465,1000000,0,8000000
540,34000000,96758,11516,4000000,3000000,0
540,54000000,214030,13758,5000000,3000000,0
540,94000000,229640,75711,7000000,3000000,0
542,53000000,226010,16449,5000000,3000000,0
540,75000000,100740,100740,6000000,3000000,0
542,15000000,235979,41713,3000000,3000000,0
538,2000000,222025,74711,1000000,0,9000000
541,35000000,74009,74009,4000000,3000000,0
540,73000000,230252,66618,6000000,3000000,0
539,4000000,225088,27962,1000000,0,11000000
540,0,223945,2178,1000000,0,7000000
539,3000000,126434,27877,1000000,0,10000000
542,74000000,173364,71611,6000000,3000000,0
540,95000000,235925,160214,7000000,3000000,0
541,93000000,236844,823,7000000,3000000,0
540,5000000,227205,60012,1000000,0,12000000
542,33000000,145504,145504,4000000,3000000,0
543,14000000,235581,190700,3000000,3000000,0
542,13000000,236457,4044,3000000,3000000,0
541,34000000,102683,9604,4000000,3000000,0
542,55000000,206115,206115,5000000,3000000,0
541,1000000,237715,44975,1000000,0,8000000
541,94000000,232820,71783,7000000,3000000,0
541,54000000,215191,14004,5000000,3000000,0
543,53000000,233677,13558,5000000,3000000,0
541,75000000,95584,95584,6000000,3000000,0
543,15000000,232213,37469,3000000,3000000,0
539,2000000,218366,60954,1000000,0,9000000
542,35000000,76511,76511,4000000,3000000,0
541,0,226261,32443,1000000,0,7000000
540,4000000,228811,372,1000000,0,11000000
541,73000000,230909,63714,6000000,3000000,0
122,2000000,1026023,12066,1000000,0,9000000
540,3000000,124331,16192,1000000,0,10000000
122,0,1019506,18287,1000000,0,7000000
543,74000000,162581,66241,6000000,3000000,0
541,95000000,224703,152097,7000000,3000000,0
542,93000000,235362,11482,7000000,3000000,0
122,1000000,1020086,42558,1000000,0,8000000
541,5000000,228274,427,1000000,0,12000000
543,33000000,137695,137695,4000000,3000000,0
122,4000000,1017977,31496,1000000,0,11000000
544,14000000,227320,185807,3000000,4000000,0
543,13000000,227372,4096,3000000,2000000,0
543,55000000,203158,203158,5000000,3000000,0
542,34000000,106818,16943,4000000,3000000,0
542,1000000,230782,15987,1000000,0,8000000
542,94000000,227329,63750,7000000,3000000,0
542,54000000,217201,19107,5000000,3000000,0
544,53000000,226221,3956,5000000,3000000,0
542,75000000,97593,97593,6000000,3000000,0
544,15000000,225922,36019,3000000,3000000,0
540,2000000,214683,58108,1000000,0,9000000
122,5000000,1015942,7890,1000000,0,12000000
122,3000000,1016006,3998,1000000,0,10000000
543,35000000,82341,82341,4000000,3000000,0
541,4000000,228536,21527,1000000,0,11000000
542,73000000,228313,64479,6000000,3000000,0
542,0,230539,1631,1000000,0,7000000
541,3000000,120928,25837,1000000,0,10000000
544,74000000,148869,54936,6000000,3000000,0
542,95000000,234276,159044,7000000,3000000,0
543,93000000,226831,4037,7000000,3000000,0
542,5000000,226506,60032,1000000,0,12000000
544,33000000,128384,128384,4000000,3000000,0
545,14000000,235170,195055,3000000,3000000,0
543,34000000,109507,19710,4000000,3000000,0
544,13000000,235851,4777,3000000,3000000,0
544,55000000,207512,207512,5000000,3000000,0
543,1000000,231070,52047,1000000,0,8000000
543,94000000,227266,64185,7000000,3000000,0
543,54000000,221710,20589,5000000,3000000,0
545,53000000,231912,3811,5000000,3000000,0
545,15000000,228148,28316,3000000,3000000,0
543,75000000,110797,110797,6000000,3000000,0
541,2000000,201594,50928,1000000,0,9000000
544,35000000,81569,81569,4000000,4000000,0
542,4000000,221566,31091,1000000,0,11000000
543,73000000,223776,58043,6000000,3000000,0
543,0,224978,5043,1000000,0,7000000
542,3000000,116469,26835,1000000,0,10000000
545,74000000,147688,60554,6000000,3000000,0
544,93000000,225351,161166,7000000,3000000,0
543,95000000,229485,97,7000000,3000000,0
543,5000000,233961,68017,1000000,0,12000000
545,33000000,129759,129759,4000000,2000000,0
544,1000000,231330,49416,1000000,0,8000000
545,13000000,234304,205988,3000000,3000000,0
544,34000000,118307,23448,4000000,3000000,0
546,14000000,239769,688,3000000,3000000,0
545,55000000,211045,211045,5000000,3000000,0
544,94000000,235035,73772,7000000,3000000,0
544,54000000,217577,11223,5000000,3000000,0
546,15000000,221989,15313,3000000,3000000,0
546,53000000,226402,4134,5000000,3000000,0
544,75000000,107270,107270,6000000,3000000,0
542,2000000,197029,44696,1000000,0,9000000
545,35000000,72864,72864,4000000,3000000,0
543,4000000,226031,32024,1000000,0,11000000
544,73000000,224879,57055,6000000,3000000,0
544,0,238883,17895,1000000,0,7000000
543,3000000,113710,19969,1000000,0,10000000
546,74000000,143899,67331,6000000,3000000,0
545,93000000,218843,144974,7000000,3000000,0
544,95000000,233706,14960,7000000,3000000,0
544,5000000,235125,71125,1000000,0,12000000
546,33000000,133728,133728,4000000,3000000,0
547,14000000,216083,200770,3000000,3000000,0
545,1000000,224635,38926,1000000,0,8000000
546,13000000,224933,8162,3000000,3000000,0
545,34000000,111497,18615,4000000,3000000,0
546,55000000,209266,209266,5000000,3000000,0
545,94000000,224826,64892,7000000,3000000,0
545,54000000,216688,11578,5000000,4000000,0
547,15000000,225080,16148,3000000,3000000,0
547,53000000,228856,8012,5000000,2000000,0
545,75000000,104625,104625,6000000,3000000,0
543,2000000,198879,47982,1000000,0,9000000
546,35000000,75772,75772,4000000,3000000,0
544,4000000,228967,33070,1000000,0,11000000
545,73000000,229226,57270,6000000,3000000,0
545,0,235958,24886,1000000,0,7000000
544,3000000,127554,23062,1000000,0,10000000
547,74000000,148619,67448,6000000,3000000,0
546,93000000,230447,150595,7000000,3000000,0
545,95000000,232158,16671,7000000,3000000,0
545,5000000,224926,57000,1000000,0,12000000
547,33000000,131582,131582,4000000,3000000,0
123,2000000,1027982,30000,1000000,0,9000000
547,13000000,218368,202220,3000000,3000000,0
548,14000000,227948,1418,3000000,3000000,0
546,1000000,224020,8020,1000000,0,8000000
547,55000000,204151,204151,5000000,3000000,0
546,34000000,100802,21002,4000000,3000000,0
546,94000000,228259,60993,7000000,3000000,0
123,0,1021487,19964,1000000,0,7000000
546,54000000,221375,21535,5000000,3000000,0
548,15000000,231760,28122,3000000,3000000,0
548,53000000,228129,2443,5000000,3000000,0
546,75000000,103218,103218,6000000,3000000,0
544,2000000,198766,32000,1000000,0,9000000
123,1000000,1013973,3044,1000000,0,8000000
547,35000000,73140,73140,4000000,3000000,0
545,4000000,227018,29042,1000000,0,11000000
123,4000000,1016071,4979,1000000,0,11000000
546,73000000,235821,65155,6000000,3000000,0
546,0,231048,23937,1000000,0,7000000
545,3000000,129174,21990,1000000,0,10000000
548,74000000,154548,61297,6000000,3000000,0
547,93000000,234573,156909,7000000,3000000,0
123,5000000,1017984,37971,1000000,0,12000000
546,95000000,226184,8282,7000000,3000000,0
123,3000000,1017049,3063,1000000,0,10000000
546,5000000,229982,15972,1000000,0,12000000
548,33000000,134923,134923,4000000,3000000,0
548,13000000,233844,204304,3000000,3000000,0
549,14000000,232464,38,3000000,3000000,0
547,1000000,233388,41426,1000000,0,8000000
547,34000000,99352,20463,4000000,3000000,0
548,55000000,209525,209525,5000000,3000000,0
547,54000000,216820,11413,5000000,3000000,0
547,94000000,236663,71472,7000000,3000000,0
549,15000000,227883,23541,3000000,3000000,0
549,53000000,230903,9965,5000000,3000000,0
547,75000000,101017,101017,6000000,3000000,0
545,2000000,197042,42576,1000000,0,9000000
548,35000000,71632,71632,4000000,3000000,0
546,4000000,228927,37013,1000000,0,11000000
547,73000000,223553,61239,6000000,3000000,0
547,0,224079,24068,1000000,0,7000000
546,3000000,122721,19984,1000000,0,10000000
549,74000000,149472,66171,6000000,3000000,0
548,93000000,222669,142915,7000000,3000000,0
547,95000000,230408,16021,7000000,3000000,0
547,5000000,228091,63024,1000000,0,12000000
549,33000000,139783,139783,4000000,3000000,0
548,34000000,92575,3881,4000000,3000000,0
550,14000000,236508,212967,3000000,3000000,0
549,13000000,239891,3345,3000000,3000000,0
548,1000000,235766,49101,1000000,0,8000000
549,55000000,214036,214036,5000000,3000000,0
548,54000000,216739,3387,5000000,3000000,0
548,94000000,227618,68682,7000000,3000000,0
550,15000000,229073,12761,3000000,3000000,0
550,53000000,230139,12716,5000000,3000000,0
548,75000000,106590,106590,6000000,3000000,0
546,2000000,199042,35828,1000000,0,9000000
549,35000000,80465,80465,4000000,3000000,0
547,4000000,226065,34060,1000000,0,11000000
548,73000000,230234,57473,6000000,3000000,0
548,0,229974,27977,1000000,0,7000000
547,3000000,149559,32144,1000000,0,10000000
550,74000000,145921,67800,6000000,3000000,0
549,93000000,234877,150174,7000000,3000000,0
548,95000000,233998,15142,7000000,3000000,0
548,5000000,226890,47780,1000000,0,12000000
550,33000000,144599,144599,4000000,3000000,0
549,34000000,87711,12206,4000000,3000000,0
551,14000000,225055,208949,3000000,3000000,0
549,1000000,224004,46215,1000000,0,8000000
550,13000000,225698,3988,3000000,3000000,0
550,55000000,209230,209230,5000000,3000000,0
549,54000000,206439,1754,5000000,3000000,0
549,94000000,223549,58233,7000000,3000000,0
551,15000000,225996,13059,3000000,3000000,0
551,53000000,229943,18959,5000000,3000000,0
549,75000000,100305,100305,6000000,3000000,0
547,2000000,204989,41900,1000000,0,9000000
550,35000000,70068,70068,4000000,3000000,0
548,4000000,230969,34953,1000000,0,11000000
549,73000000,227043,58938,6000000,3000000,0
549,0,231947,28955,1000000,0,7000000
548,3000000,136212,24120,1000000,0,10000000
551,74000000,151659,71828,6000000,3000000,0
550,93000000,228242,154867,7000000,3000000,0
549,95000000,227841,14741,7000000,3000000,0
549,5000000,227093,50950,1000000,0,12000000
551,33000000,143151,143151,4000000,3000000,0
552,14000000,225012,207965,3000000,3000000,0
550,34000000,93400,16393,4000000,3000000,0
550,1000000,226875,45997,1000000,0,8000000
551,13000000,226100,5076,3000000,3000000,0
551,55000000,205644,205644,5000000,3000000,0
550,54000000,205643,179,5000000,3000000,0
550,94000000,224416,54808,7000000,3000000,0
552,15000000,225891,12850,3000000,3000000,0
550,75000000,87608,87608,6000000,3000000,0
552,53000000,232884,27061,5000000,3000000,0
548,2000000,211024,47933,1000000,0,9000000
551,35000000,74555,74555,4000000,3000000,0
549,4000000,228971,31016,1000000,0,11000000
550,73000000,229124,69688,6000000,3000000,0
124,2000000,1019026,12024,1000000,0,9000000
550,0,229003,16963,1000000,0,7000000
124,0,1026029,18024,1000000,0,7000000
549,3000000,134691,5184,1000000,0,10000000
124,1000000,1018997,22828,1000000,0,8000000
552,74000000,153503,70905,6000000,3000000,0
551,93000000,228089,158540,7000000,3000000,0
550,95000000,226103,12755,7000000,3000000,0
124,4000000,1020940,35964,1000000,0,11000000
550,5000000,235956,23,1000000,0,12000000
552,33000000,137666,137666,4000000,3000000,0
551,54000000,204863,190533,5000000,3000000,0
552,55000000,65454,1184,5000000,3000000,0
552,13000000,225120,212270,3000000,3000000,0
551,34000000,94900,17370,4000000,3000000,0
553,14000000,230578,382,3000000,3000000,0
551,94000000,224915,53620,7000000,3000000,0
551,1000000,228938,38979,1000000,0,8000000
553,15000000,235512,22860,3000000,3000000,0
551,75000000,99123,99123,6000000,3000000,0
553,53000000,228480,36763,5000000,3000000,0
549,2000000,207983,50053,1000000,0,9000000
124,3000000,1028991,5957,1000000,0,10000000
124,5000000,1032071,17,1000000,0,12000000
552,35000000,72277,72277,4000000,3000000,0
550,4000000,226013,19997,1000000,0,11000000
551,73000000,226496,56468,6000000,3000000,0
551,0,225976,28950,1000000,0,7000000
550,3000000,127931,20063,1000000,0,10000000
553,74000000,164389,74252,6000000,3000000,0
552,93000000,228888,162513,7000000,3000000,0
551,95000000,231870,15737,7000000,3000000,0
551,5000000,217000,52984,1000000,0,12000000
553,33000000,138410,138410,4000000,3000000,0
554,14000000,218452,195592,3000000,3000000,0
552,54000000,190631,187537,5000000,3000000,0
553,55000000,64764,4853,5000000,3000000,0
553,13000000,231904,13070,3000000,3000000,0
552,34000000,104737,21981,4000000,3000000,0
552,94000000,242158,63908,7000000,3000000,0
552,1000000,242165,64144,1000000,0,8000000
554,15000000,232612,23950,3000000,3000000,0
554,53000000,228578,36188,5000000,3000000,0
552,75000000,101440,101440,6000000,3000000,0
550,2000000,209614,36832,1000000,0,9000000
553,35000000,64477,64477,4000000,3000000,0
551,4000000,226039,23066,1000000,0,11000000
552,73000000,226832,51140,6000000,3000000,0
552,0,226025,28936,1000000,0,7000000
551,3000000,126276,25051,1000000,0,10000000
554,74000000,161566,73750,6000000,3000000,0
553,93000000,230387,150742,7000000,3000000,0
552,95000000,226904,12254,7000000,3000000,0
552,5000000,228007,49978,1000000,0,12000000
554,33000000,141545,141545,4000000,3000000,0
555,14000000,232975,195955,3000000,3000000,0
553,54000000,191869,191869,5000000,3000000,0
554,55000000,71255,4764,5000000,3000000,0
554,13000000,228872,8967,3000000,3000000,0
553,34000000,101983,22237,4000000,3000000,0
553,1000000,230823,66960,1000000,0,8000000
553,94000000,235461,72465,7000000,3000000,0
555,15000000,236264,31342,3000000,3000000,0
553,75000000,107498,107498,6000000,3000000,0
555,53000000,237409,40776,5000000,3000000,0
551,2000000,211073,32336,1000000,0,9000000
554,35000000,67539,67539,4000000,3000000,0
552,4000000,233006,29745,1000000,0,11000000
553,73000000,233273,52025,6000000,3000000,0
553,0,227023,22953,1000000,0,7000000
552,3000000,129028,29039,1000000,0,10000000
555,74000000,156276,68008,6000000,3000000,0
554,93000000,223434,138715,7000000,3000000,0
553,95000000,227485,16305,7000000,3000000,0
553,5000000,226992,45959,1000000,0,12000000
555,33000000,139196,139196,4000000,3000000,0
556,14000000,223936,183627,3000000,3000000,0
555,13000000,222525,7556,3000000,3000000,0
554,54000000,201268,196735,5000000,3000000,0
555,55000000,81321,86,5000000,3000000,0
554,34000000,107720,30013,4000000,3000000,0
554,1000000,243012,82980,1000000,0,8000000
554,94000000,242578,87558,7000000,3000000,0
556,15000000,237080,45897,3000000,3000000,0
556,53000000,232680,35859,5000000,3000000,0
554,75000000,117386,117386,6000000,3000000,0
552,2000000,213459,23031,1000000,0,9000000
555,35000000,57365,57365,4000000,3000000,0
553,4000000,223894,19932,1000000,0,11000000
554,73000000,222679,37285,6000000,3000000,0
554,0,224951,24010,1000000,0,7000000
553,3000000,114245,26053,1000000,0,10000000
556,74000000,143403,70053,6000000,3000000,0
555,93000000,225880,122017,7000000,3000000,0
554,95000000,227996,18421,7000000,3000000,0
554,5000000,233014,57008,1000000,0,12000000
125,2000000,1024141,20142,1000000,0,9000000
556,33000000,147652,147652,4000000,3000000,0
557,14000000,234370,180917,3000000,3000000,0
556,13000000,230498,3684,3000000,3000000,0
555,54000000,183952,183952,5000000,3000000,0
125,0,1021060,31906,1000000,0,7000000
556,55000000,84634,8226,5000000,3000000,0
555,34000000,118073,27301,4000000,3000000,0
555,1000000,218029,15947,1000000,0,8000000
125,1000000,1017024,8029,1000000,0,8000000
555,94000000,225680,85242,7000000,3000000,0
557,53000000,219667,27489,5000000,3000000,0
557,15000000,232878,48277,3000000,3000000,0
555,75000000,124551,124551,6000000,3000000,0
553,2000000,218911,28999,1000000,0,9000000
125,4000000,1023043,12984,1000000,0,11000000
556,35000000,58023,58023,4000000,3000000,0
554,4000000,230091,5013,1000000,0,11000000
555,73000000,225418,30814,6000000,3000000,0
555,0,233368,27287,1000000,0,7000000
554,3000000,113884,24642,1000000,0,10000000
557,74000000,143360,72629,6000000,3000000,0
125,5000000,1008318,23362,1000000,0,12000000
556,93000000,228186,124523,7000000,3000000,0
125,3000000,1018141,9806,1000000,0,10000000
555,95000000,224888,15123,7000000,4000000,0
555,5000000,241146,33029,1000000,0,12000000
557,33000000,138900,138900,4000000,3000000,0
558,14000000,224541,172580,3000000,3000000,0
557,13000000,224991,4134,3000000,3000000,0
556,54000000,189405,189405,5000000,3000000,0
557,55000000,81420,7886,5000000,3000000,0
556,34000000,111302,28263,4000000,3000000,0
556,1000000,228996,55845,1000000,0,8000000
556,94000000,224431,84785,7000000,2000000,0
558,53000000,224969,27678,5000000,3000000,0
558,15000000,218214,41500,3000000,3000000,0
556,75000000,121357,121357,6000000,3000000,0
554,2000000,218198,40295,1000000,0,9000000
557,35000000,62108,62108,4000000,3000000,0
555,4000000,226993,12727,1000000,0,11000000
556,73000000,228601,34615,6000000,3000000,0
556,0,227643,27937,1000000,0,7000000
555,3000000,112509,20810,1000000,0,10000000
558,74000000,143926,69374,6000000,3000000,0
557,93000000,224035,124127,7000000,3000000,0
556,95000000,229543,20631,7000000,3000000,0
556,5000000,224867,67253,1000000,0,12000000
558,33000000,137502,137502,4000000,3000000,0
559,14000000,224168,178534,3000000,3000000,0
558,13000000,229098,9064,3000000,3000000,0
557,54000000,193396,193396,5000000,3000000,0
558,55000000,80839,3691,5000000,3000000,0
557,34000000,115144,28043,4000000,3000000,0
557,94000000,231156,86398,7000000,3000000,0
559,53000000,232022,34935,5000000,3000000,0
559,15000000,229537,41939,3000000,3000000,0
557,75000000,122658,122658,6000000,3000000,0
555,2000000,216623,98969,1000000,0,9000000
558,35000000,65060,65060,4000000,3000000,0
557,73000000,230574,38542,6000000,3000000,0
556,4000000,240231,25262,1000000,0,11000000
556,3000000,112173,35833,1000000,0,10000000
559,74000000,149199,68838,6000000,3000000,0
558,93000000,230282,123253,7000000,3000000,0
557,95000000,224934,15283,7000000,3000000,0
559,33000000,228112,135009,4000000,3000000,0
560,14000000,227993,176990,3000000,3000000,0
559,13000000,233290,14361,3000000,3000000,0
558,54000000,194087,194087,5000000,3000000,0
559,55000000,84186,4363,5000000,3000000,0
558,34000000,123954,36058,4000000,3000000,0
558,94000000,228891,90355,7000000,3000000,0
560,53000000,228198,29748,5000000,3000000,0
560,15000000,230162,38811,3000000,3000000,0
558,75000000,130532,130532,6000000,3000000,0
556,2000000,219086,171973,1000000,0,9000000
559,35000000,62354,62354,4000000,3000000,0
558,73000000,240676,41306,6000000,3000000,0
560,74000000,143000,55348,6000000,3000000,0
559,93000000,227530,121892,7000000,3000000,0
558,95000000,232607,20360,7000000,3000000,0
560,33000000,224207,125795,4000000,3000000,0
561,14000000,232258,179086,3000000,3000000,0
560,13000000,230810,12913,3000000,3000000,0
559,54000000,197301,197301,5000000,3000000,0
560,55000000,87652,3603,5000000,3000000,0
559,34000000,232727,44578,4000000,3000000,0
559,94000000,225011,82759,7000000,3000000,0
561,53000000,229706,28802,5000000,3000000,0
561,15000000,228785,36786,3000000,3000000,0
559,75000000,134814,134814,6000000,3000000,0
126,2000000,1017897,239989,1000000,0,9000000
560,35000000,231869,61496,4000000,3000000,0
559,73000000,232839,42677,6000000,3000000,0
126,0,1014907,28916,1000000,0,7000000
126,1000000,1014919,23988,1000000,0,8000000
561,74000000,137781,47942,6000000,3000000,0
560,93000000,225475,122356,7000000,3000000,0
559,95000000,225224,20109,7000000,3000000,0
126,4000000,1019969,47033,1000000,0,11000000
561,33000000,228157,122083,4000000,3000000,0
562,14000000,226137,176438,3000000,3000000,0
561,13000000,225180,11956,3000000,3000000,0
560,54000000,192308,192308,5000000,3000000,0
561,55000000,87486,4157,5000000,3000000,0
560,34000000,225316,41737,4000000,3000000,0
560,94000000,225530,83065,7000000,3000000,0
126,5000000,1023704,84039,1000000,0,12000000
562,53000000,228405,31940,5000000,3000000,0
126,3000000,1023868,9970,1000000,0,10000000
562,15000000,242043,53649,3000000,3000000,0
560,75000000,157629,157629,6000000,3000000,0
561,35000000,233628,69808,4000000,3000000,0
560,73000000,225565,19994,6000000,3000000,0
562,74000000,143305,53168,6000000,3000000,0
561,93000000,230634,127460,7000000,3000000,0
560,95000000,223026,12501,7000000,3000000,0
562,33000000,225832,114287,4000000,3000000,0
563,14000000,232679,167074,3000000,3000000,0
561,54000000,194709,194709,5000000,3000000,0
562,13000000,233738,13015,3000000,3000000,0
562,55000000,87009,3665,5000000,3000000,0
561,34000000,245123,61028,4000000,3000000,0
561,94000000,241976,102015,7000000,3000000,0
563,53000000,235162,36788,5000000,3000000,0
563,15000000,249147,69058,3000000,3000000,0
