Packet Number,Ingress Prossessing Duration
1565,187767
1566,232640
1567,196941
1568,91393
1569,232753
1570,161557
1571,203854
1572,215394
1573,160900
1574,224245
1575,59729
1576,151180
1577,214742
1578,196861
1579,223818
1580,196340
1581,196007
1582,80764
1583,186216
1584,167576
1585,203763
1586,231191
1587,203642
1588,221555
1589,89475
1590,152077
1591,205387
1592,229865
1593,205375
1594,1036755
1595,205438
1596,196338
1597,151389
1598,71401
1599,205544
1600,1019060
1601,232684
1602,223583
1603,223593
1604,214476
1605,81001
1606,1019467
1607,1019380
1608,196500
1609,214516
1610,187958
1611,216516
1612,234643
1613,225758
1614,92092
1615,155334
1616,218128
1617,236832
1618,228436
1619,222473
1620,214000
1621,151869
1622,999441
1623,77911
1624,999805
1625,242267
1626,233133
1627,233168
1628,233546
1629,224585
1630,91706
1631,177311
1632,215630
1633,204740
1634,186544
1635,54313
1636,222252
1637,222494
1638,135848
1639,203806
1640,203616
1641,231491
1642,190457
1643,218967
1644,171684
1645,162720
1646,144540
1647,81603
1648,198613
1649,189286
1650,180443
1651,80665
1652,144848
1653,189546
1654,189526
1655,180163
1656,80454
1657,162052
1658,162927
1659,99386
1660,117314
1661,225864
1662,167227
1663,241718
1664,178031
1665,222623
1666,213510
1667,151017
1668,177881
1669,168831
1670,105362
1671,141786
1672,222931
1673,160105
1674,196302
1675,196361
1676,159937
1677,54807
1678,196055
1679,195049
1680,163965
1681,126431
1682,90541
1683,153626
1684,214263
1685,135551
1686,207281
1687,207148
1688,180411
1689,171432
1690,225108
1691,80605
1692,134268
1693,170839
1694,171112
1695,161724
1696,125670
1697,225217
1698,35614
1699,188862
1700,188831
1701,188711
1702,134991
1703,161756
1704,1005712
1705,125875
1706,206114
1707,98932
1708,180254
1709,225632
1710,1006922
1711,181281
1712,235133
1713,55478
1714,214883
1715,152056
1716,215033
1717,1023125
1718,1023477
1719,232837
1720,206439
1721,224282
1722,143346
1723,36247
1724,233367
1725,233231
1726,197418
1727,233156
1728,198147
1729,254089
1730,155034
1731,86770
1732,174891
1733,223275
1734,1007245
1735,256032
1736,1055414
1737,255406
1738,98138
1739,274457
1740,203130
1741,218757
1742,254488
1743,314784
1744,303872
1745,103929522
1746,233024
1747,32991
1748,246303
1749,200285
1750,47810
1751,197790
1752,31246
1753,19271
1754,212942
1755,213122
1756,50928
1757,16986
1758,18868
1759,218327
1760,31021
1761,216532
1762,218289
1763,50167
1764,223638
1765,45034
1766,214693
1767,32898
1768,224321
1769,27877
1770,35270
1771,223140
1772,31291
1773,221489
1774,223787
1775,160443
1776,221082
1777,87295
1778,216406
1779,1060055
1780,46364
1781,1024930
1782,237231
1783,31532
1784,10921
1785,997957
1786,21185
1787,1009875
1788,21443
1789,212411
1790,254161
1791,33295
1792,193015
1793,237782
1794,30677
1795,11780
1796,9955
1797,20639
1798,241601
1799,207785
1800,47507
1801,1011606
1802,1052561
1803,35663
1804,179952
1805,104831436
1806,213870
1807,24783
1808,192644
1809,68384
1810,12817
1811,239981
1812,104915585
1813,104926252
1814,104937134
1815,199827
1816,43456
1817,205964
1818,54154
1819,31457
1820,63966
1821,121270
1822,11579
1823,10872
1824,226256
1825,75172
1826,221596
1827,21673
1828,221801
1829,98259
1830,1408378
1831,219628
1832,147067
1833,52678
1834,97563
1835,245752
1836,237740
1837,80600
1838,13774
1839,93401
1840,19871
1841,232341
1842,29192
1843,242023
1844,234294
1845,106708
1846,230007
1847,192499
1848,88108
1849,200521
